Elevation_ft_NAVD88,Elevation_ft_NGVD29,Area_acres,Capacity_acrefeet
3127.66,3124.75,0.02,0.16
3127.67,3124.76,0.02,0.17
3127.68,3124.77,0.02,0.17
3127.69,3124.78,0.02,0.17
3127.7,3124.79,0.02,0.17
3127.71,3124.8,0.02,0.17
3127.72,3124.81,0.02,0.17
3127.73,3124.82,0.02,0.17
3127.74,3124.83,0.02,0.17
3127.75,3124.84,0.02,0.17
3127.76,3124.85,0.02,0.17
3127.77,3124.86,0.02,0.17
3127.78,3124.87,0.02,0.17
3127.79,3124.88,0.02,0.17
3127.8,3124.89,0.02,0.17
3127.81,3124.9,0.02,0.17
3127.82,3124.91,0.02,0.17
3127.83,3124.92,0.02,0.17
3127.84,3124.93,0.02,0.17
3127.85,3124.94,0.02,0.17
3127.86,3124.95,0.02,0.17
3127.87,3124.96,0.02,0.17
3127.88,3124.97,0.02,0.17
3127.89,3124.98,0.02,0.17
3127.9,3124.99,0.02,0.17
3127.91,3125,0.02,0.17
3127.92,3125.01,0.02,0.17
3127.93,3125.02,0.02,0.17
3127.94,3125.03,0.02,0.17
3127.95,3125.04,0.02,0.17
3127.96,3125.05,0.02,0.17
3127.97,3125.06,0.02,0.17
3127.98,3125.07,0.02,0.17
3127.99,3125.08,0.02,0.17
3128,3125.09,0.02,0.17
3128.01,3125.1,0.02,0.17
3128.02,3125.11,0.02,0.17
3128.03,3125.12,0.02,0.17
3128.04,3125.13,0.02,0.17
3128.05,3125.14,0.02,0.17
3128.06,3125.15,0.02,0.17
3128.07,3125.16,0.02,0.17
3128.08,3125.17,0.02,0.18
3128.09,3125.18,0.02,0.18
3128.1,3125.19,0.02,0.18
3128.11,3125.2,0.02,0.18
3128.12,3125.21,0.02,0.18
3128.13,3125.22,0.02,0.18
3128.14,3125.23,0.02,0.18
3128.15,3125.24,0.02,0.18
3128.16,3125.25,0.02,0.18
3128.17,3125.26,0.02,0.18
3128.18,3125.27,0.02,0.18
3128.19,3125.28,0.02,0.18
3128.2,3125.29,0.02,0.18
3128.21,3125.3,0.02,0.18
3128.22,3125.31,0.02,0.18
3128.23,3125.32,0.02,0.18
3128.24,3125.33,0.02,0.18
3128.25,3125.34,0.02,0.18
3128.26,3125.35,0.02,0.18
3128.27,3125.36,0.02,0.18
3128.28,3125.37,0.02,0.18
3128.29,3125.38,0.02,0.18
3128.3,3125.39,0.02,0.18
3128.31,3125.4,0.03,0.18
3128.32,3125.41,0.03,0.18
3128.33,3125.42,0.03,0.18
3128.34,3125.43,0.03,0.18
3128.35,3125.44,0.03,0.18
3128.36,3125.45,0.03,0.18
3128.37,3125.46,0.03,0.18
3128.38,3125.47,0.03,0.18
3128.39,3125.48,0.03,0.18
3128.4,3125.49,0.03,0.18
3128.41,3125.5,0.03,0.18
3128.42,3125.51,0.03,0.18
3128.43,3125.52,0.03,0.18
3128.44,3125.53,0.03,0.18
3128.45,3125.54,0.03,0.18
3128.46,3125.55,0.03,0.18
3128.47,3125.56,0.03,0.18
3128.48,3125.57,0.03,0.19
3128.49,3125.58,0.03,0.19
3128.5,3125.59,0.03,0.19
3128.51,3125.6,0.03,0.19
3128.52,3125.61,0.03,0.19
3128.53,3125.62,0.03,0.19
3128.54,3125.63,0.03,0.19
3128.55,3125.64,0.03,0.19
3128.56,3125.65,0.03,0.19
3128.57,3125.66,0.03,0.19
3128.58,3125.67,0.03,0.19
3128.59,3125.68,0.03,0.19
3128.6,3125.69,0.03,0.19
3128.61,3125.7,0.03,0.19
3128.62,3125.71,0.03,0.19
3128.63,3125.72,0.03,0.19
3128.64,3125.73,0.03,0.19
3128.65,3125.74,0.03,0.19
3128.66,3125.75,0.03,0.19
3128.67,3125.76,0.03,0.19
3128.68,3125.77,0.03,0.19
3128.69,3125.78,0.03,0.19
3128.7,3125.79,0.03,0.19
3128.71,3125.8,0.03,0.19
3128.72,3125.81,0.03,0.19
3128.73,3125.82,0.03,0.19
3128.74,3125.83,0.03,0.19
3128.75,3125.84,0.03,0.19
3128.76,3125.85,0.03,0.19
3128.77,3125.86,0.03,0.19
3128.78,3125.87,0.03,0.19
3128.79,3125.88,0.03,0.19
3128.8,3125.89,0.03,0.19
3128.81,3125.9,0.03,0.19
3128.82,3125.91,0.03,0.19
3128.83,3125.92,0.03,0.19
3128.84,3125.93,0.03,0.19
3128.85,3125.94,0.03,0.19
3128.86,3125.95,0.03,0.19
3128.87,3125.96,0.03,0.19
3128.88,3125.97,0.03,0.2
3128.89,3125.98,0.03,0.2
3128.9,3125.99,0.03,0.2
3128.91,3126,0.03,0.2
3128.92,3126.01,0.03,0.2
3128.93,3126.02,0.03,0.2
3128.94,3126.03,0.03,0.2
3128.95,3126.04,0.03,0.2
3128.96,3126.05,0.03,0.2
3128.97,3126.06,0.03,0.2
3128.98,3126.07,0.03,0.2
3128.99,3126.08,0.03,0.2
3129,3126.09,0.03,0.2
3129.01,3126.1,0.03,0.2
3129.02,3126.11,0.03,0.2
3129.03,3126.12,0.03,0.2
3129.04,3126.13,0.03,0.2
3129.05,3126.14,0.03,0.2
3129.06,3126.15,0.03,0.2
3129.07,3126.16,0.03,0.2
3129.08,3126.17,0.03,0.2
3129.09,3126.18,0.03,0.2
3129.1,3126.19,0.03,0.2
3129.11,3126.2,0.03,0.2
3129.12,3126.21,0.03,0.2
3129.13,3126.22,0.03,0.2
3129.14,3126.23,0.03,0.2
3129.15,3126.24,0.03,0.2
3129.16,3126.25,0.03,0.2
3129.17,3126.26,0.03,0.2
3129.18,3126.27,0.03,0.2
3129.19,3126.28,0.03,0.2
3129.2,3126.29,0.03,0.2
3129.21,3126.3,0.03,0.2
3129.22,3126.31,0.03,0.2
3129.23,3126.32,0.03,0.2
3129.24,3126.33,0.03,0.2
3129.25,3126.34,0.03,0.2
3129.26,3126.35,0.03,0.21
3129.27,3126.36,0.03,0.21
3129.28,3126.37,0.03,0.21
3129.29,3126.38,0.03,0.21
3129.3,3126.39,0.03,0.21
3129.31,3126.4,0.03,0.21
3129.32,3126.41,0.03,0.21
3129.33,3126.42,0.03,0.21
3129.34,3126.43,0.03,0.21
3129.35,3126.44,0.03,0.21
3129.36,3126.45,0.03,0.21
3129.37,3126.46,0.03,0.21
3129.38,3126.47,0.03,0.21
3129.39,3126.48,0.03,0.21
3129.4,3126.49,0.03,0.21
3129.41,3126.5,0.03,0.21
3129.42,3126.51,0.03,0.21
3129.43,3126.52,0.03,0.21
3129.44,3126.53,0.03,0.21
3129.45,3126.54,0.03,0.21
3129.46,3126.55,0.03,0.21
3129.47,3126.56,0.03,0.21
3129.48,3126.57,0.03,0.21
3129.49,3126.58,0.03,0.21
3129.5,3126.59,0.03,0.21
3129.51,3126.6,0.03,0.21
3129.52,3126.61,0.03,0.21
3129.53,3126.62,0.03,0.21
3129.54,3126.63,0.03,0.21
3129.55,3126.64,0.03,0.21
3129.56,3126.65,0.03,0.21
3129.57,3126.66,0.03,0.21
3129.58,3126.67,0.03,0.21
3129.59,3126.68,0.03,0.21
3129.6,3126.69,0.03,0.21
3129.61,3126.7,0.03,0.21
3129.62,3126.71,0.03,0.21
3129.63,3126.72,0.03,0.21
3129.64,3126.73,0.03,0.22
3129.65,3126.74,0.03,0.22
3129.66,3126.75,0.03,0.22
3129.67,3126.76,0.03,0.22
3129.68,3126.77,0.03,0.22
3129.69,3126.78,0.03,0.22
3129.7,3126.79,0.03,0.22
3129.71,3126.8,0.03,0.22
3129.72,3126.81,0.03,0.22
3129.73,3126.82,0.03,0.22
3129.74,3126.83,0.03,0.22
3129.75,3126.84,0.03,0.22
3129.76,3126.85,0.03,0.22
3129.77,3126.86,0.03,0.22
3129.78,3126.87,0.03,0.22
3129.79,3126.88,0.03,0.22
3129.8,3126.89,0.03,0.22
3129.81,3126.9,0.03,0.22
3129.82,3126.91,0.03,0.22
3129.83,3126.92,0.03,0.22
3129.84,3126.93,0.03,0.22
3129.85,3126.94,0.03,0.22
3129.86,3126.95,0.03,0.22
3129.87,3126.96,0.03,0.22
3129.88,3126.97,0.03,0.22
3129.89,3126.98,0.03,0.22
3129.9,3126.99,0.03,0.22
3129.91,3127,0.03,0.22
3129.92,3127.01,0.03,0.22
3129.93,3127.02,0.03,0.22
3129.94,3127.03,0.03,0.22
3129.95,3127.04,0.03,0.22
3129.96,3127.05,0.03,0.22
3129.97,3127.06,0.03,0.22
3129.98,3127.07,0.03,0.22
3129.99,3127.08,0.03,0.22
3130,3127.09,0.03,0.22
3130.01,3127.1,0.03,0.23
3130.02,3127.11,0.03,0.23
3130.03,3127.12,0.03,0.23
3130.04,3127.13,0.03,0.23
3130.05,3127.14,0.03,0.23
3130.06,3127.15,0.03,0.23
3130.07,3127.16,0.03,0.23
3130.08,3127.17,0.03,0.23
3130.09,3127.18,0.03,0.23
3130.1,3127.19,0.03,0.23
3130.11,3127.2,0.03,0.23
3130.12,3127.21,0.03,0.23
3130.13,3127.22,0.03,0.23
3130.14,3127.23,0.03,0.23
3130.15,3127.24,0.03,0.23
3130.16,3127.25,0.03,0.23
3130.17,3127.26,0.03,0.23
3130.18,3127.27,0.03,0.23
3130.19,3127.28,0.03,0.23
3130.2,3127.29,0.03,0.23
3130.21,3127.3,0.03,0.23
3130.22,3127.31,0.03,0.23
3130.23,3127.32,0.03,0.23
3130.24,3127.33,0.03,0.23
3130.25,3127.34,0.03,0.23
3130.26,3127.35,0.03,0.23
3130.27,3127.36,0.03,0.23
3130.28,3127.37,0.03,0.23
3130.29,3127.38,0.03,0.23
3130.3,3127.39,0.03,0.23
3130.31,3127.4,0.03,0.23
3130.32,3127.41,0.03,0.23
3130.33,3127.42,0.03,0.23
3130.34,3127.43,0.03,0.23
3130.35,3127.44,0.03,0.23
3130.36,3127.45,0.03,0.23
3130.37,3127.46,0.03,0.24
3130.38,3127.47,0.03,0.24
3130.39,3127.48,0.03,0.24
3130.4,3127.49,0.03,0.24
3130.41,3127.5,0.03,0.24
3130.42,3127.51,0.03,0.24
3130.43,3127.52,0.03,0.24
3130.44,3127.53,0.03,0.24
3130.45,3127.54,0.03,0.24
3130.46,3127.55,0.03,0.24
3130.47,3127.56,0.03,0.24
3130.48,3127.57,0.03,0.24
3130.49,3127.58,0.03,0.24
3130.5,3127.59,0.03,0.24
3130.51,3127.6,0.03,0.24
3130.52,3127.61,0.03,0.24
3130.53,3127.62,0.03,0.24
3130.54,3127.63,0.03,0.24
3130.55,3127.64,0.03,0.24
3130.56,3127.65,0.03,0.24
3130.57,3127.66,0.03,0.24
3130.58,3127.67,0.03,0.24
3130.59,3127.68,0.03,0.24
3130.6,3127.69,0.03,0.24
3130.61,3127.7,0.03,0.24
3130.62,3127.71,0.03,0.24
3130.63,3127.72,0.03,0.24
3130.64,3127.73,0.03,0.24
3130.65,3127.74,0.03,0.24
3130.66,3127.75,0.03,0.24
3130.67,3127.76,0.03,0.24
3130.68,3127.77,0.03,0.24
3130.69,3127.78,0.03,0.24
3130.7,3127.79,0.03,0.24
3130.71,3127.8,0.03,0.24
3130.72,3127.81,0.03,0.25
3130.73,3127.82,0.03,0.25
3130.74,3127.83,0.03,0.25
3130.75,3127.84,0.03,0.25
3130.76,3127.85,0.03,0.25
3130.77,3127.86,0.03,0.25
3130.78,3127.87,0.03,0.25
3130.79,3127.88,0.03,0.25
3130.8,3127.89,0.03,0.25
3130.81,3127.9,0.03,0.25
3130.82,3127.91,0.03,0.25
3130.83,3127.92,0.03,0.25
3130.84,3127.93,0.03,0.25
3130.85,3127.94,0.03,0.25
3130.86,3127.95,0.03,0.25
3130.87,3127.96,0.03,0.25
3130.88,3127.97,0.03,0.25
3130.89,3127.98,0.03,0.25
3130.9,3127.99,0.03,0.25
3130.91,3128,0.03,0.25
3130.92,3128.01,0.03,0.25
3130.93,3128.02,0.03,0.25
3130.94,3128.03,0.03,0.25
3130.95,3128.04,0.03,0.25
3130.96,3128.05,0.03,0.25
3130.97,3128.06,0.03,0.25
3130.98,3128.07,0.03,0.25
3130.99,3128.08,0.03,0.25
3131,3128.09,0.03,0.25
3131.01,3128.1,0.03,0.25
3131.02,3128.11,0.03,0.25
3131.03,3128.12,0.03,0.25
3131.04,3128.13,0.03,0.25
3131.05,3128.14,0.03,0.25
3131.06,3128.15,0.03,0.26
3131.07,3128.16,0.03,0.26
3131.08,3128.17,0.03,0.26
3131.09,3128.18,0.03,0.26
3131.1,3128.19,0.03,0.26
3131.11,3128.2,0.03,0.26
3131.12,3128.21,0.03,0.26
3131.13,3128.22,0.03,0.26
3131.14,3128.23,0.03,0.26
3131.15,3128.24,0.03,0.26
3131.16,3128.25,0.03,0.26
3131.17,3128.26,0.03,0.26
3131.18,3128.27,0.03,0.26
3131.19,3128.28,0.03,0.26
3131.2,3128.29,0.03,0.26
3131.21,3128.3,0.03,0.26
3131.22,3128.31,0.03,0.26
3131.23,3128.32,0.03,0.26
3131.24,3128.33,0.03,0.26
3131.25,3128.34,0.03,0.26
3131.26,3128.35,0.03,0.26
3131.27,3128.36,0.03,0.26
3131.28,3128.37,0.03,0.26
3131.29,3128.38,0.03,0.26
3131.3,3128.39,0.03,0.26
3131.31,3128.4,0.03,0.26
3131.32,3128.41,0.03,0.26
3131.33,3128.42,0.03,0.26
3131.34,3128.43,0.03,0.26
3131.35,3128.44,0.03,0.26
3131.36,3128.45,0.03,0.26
3131.37,3128.46,0.03,0.26
3131.38,3128.47,0.03,0.26
3131.39,3128.48,0.03,0.26
3131.4,3128.49,0.03,0.27
3131.41,3128.5,0.03,0.27
3131.42,3128.51,0.03,0.27
3131.43,3128.52,0.03,0.27
3131.44,3128.53,0.03,0.27
3131.45,3128.54,0.03,0.27
3131.46,3128.55,0.03,0.27
3131.47,3128.56,0.03,0.27
3131.48,3128.57,0.03,0.27
3131.49,3128.58,0.03,0.27
3131.5,3128.59,0.03,0.27
3131.51,3128.6,0.03,0.27
3131.52,3128.61,0.03,0.27
3131.53,3128.62,0.03,0.27
3131.54,3128.63,0.03,0.27
3131.55,3128.64,0.03,0.27
3131.56,3128.65,0.03,0.27
3131.57,3128.66,0.03,0.27
3131.58,3128.67,0.03,0.27
3131.59,3128.68,0.03,0.27
3131.6,3128.69,0.03,0.27
3131.61,3128.7,0.03,0.27
3131.62,3128.71,0.03,0.27
3131.63,3128.72,0.03,0.27
3131.64,3128.73,0.03,0.27
3131.65,3128.74,0.03,0.27
3131.66,3128.75,0.03,0.27
3131.67,3128.76,0.03,0.27
3131.68,3128.77,0.03,0.27
3131.69,3128.78,0.03,0.27
3131.7,3128.79,0.03,0.27
3131.71,3128.8,0.03,0.27
3131.72,3128.81,0.03,0.28
3131.73,3128.82,0.03,0.28
3131.74,3128.83,0.03,0.28
3131.75,3128.84,0.03,0.28
3131.76,3128.85,0.03,0.28
3131.77,3128.86,0.03,0.28
3131.78,3128.87,0.03,0.28
3131.79,3128.88,0.03,0.28
3131.8,3128.89,0.03,0.28
3131.81,3128.9,0.03,0.28
3131.82,3128.91,0.03,0.28
3131.83,3128.92,0.03,0.28
3131.84,3128.93,0.03,0.28
3131.85,3128.94,0.03,0.28
3131.86,3128.95,0.03,0.28
3131.87,3128.96,0.03,0.28
3131.88,3128.97,0.03,0.28
3131.89,3128.98,0.03,0.28
3131.9,3128.99,0.03,0.28
3131.91,3129,0.03,0.28
3131.92,3129.01,0.03,0.28
3131.93,3129.02,0.03,0.28
3131.94,3129.03,0.03,0.28
3131.95,3129.04,0.03,0.28
3131.96,3129.05,0.03,0.28
3131.97,3129.06,0.03,0.28
3131.98,3129.07,0.03,0.28
3131.99,3129.08,0.03,0.28
3132,3129.09,0.03,0.28
3132.01,3129.1,0.03,0.28
3132.02,3129.11,0.03,0.28
3132.03,3129.12,0.03,0.28
3132.04,3129.13,0.03,0.29
3132.05,3129.14,0.03,0.29
3132.06,3129.15,0.03,0.29
3132.07,3129.16,0.03,0.29
3132.08,3129.17,0.03,0.29
3132.09,3129.18,0.03,0.29
3132.1,3129.19,0.03,0.29
3132.11,3129.2,0.03,0.29
3132.12,3129.21,0.03,0.29
3132.13,3129.22,0.03,0.29
3132.14,3129.23,0.03,0.29
3132.15,3129.24,0.03,0.29
3132.16,3129.25,0.03,0.29
3132.17,3129.26,0.03,0.29
3132.18,3129.27,0.03,0.29
3132.19,3129.28,0.03,0.29
3132.2,3129.29,0.03,0.29
3132.21,3129.3,0.03,0.29
3132.22,3129.31,0.03,0.29
3132.23,3129.32,0.03,0.29
3132.24,3129.33,0.03,0.29
3132.25,3129.34,0.03,0.29
3132.26,3129.35,0.03,0.29
3132.27,3129.36,0.03,0.29
3132.28,3129.37,0.03,0.29
3132.29,3129.38,0.03,0.29
3132.3,3129.39,0.03,0.29
3132.31,3129.4,0.03,0.29
3132.32,3129.41,0.03,0.29
3132.33,3129.42,0.03,0.29
3132.34,3129.43,0.03,0.29
3132.35,3129.44,0.03,0.29
3132.36,3129.45,0.03,0.3
3132.37,3129.46,0.03,0.3
3132.38,3129.47,0.03,0.3
3132.39,3129.48,0.03,0.3
3132.4,3129.49,0.03,0.3
3132.41,3129.5,0.03,0.3
3132.42,3129.51,0.03,0.3
3132.43,3129.52,0.03,0.3
3132.44,3129.53,0.03,0.3
3132.45,3129.54,0.03,0.3
3132.46,3129.55,0.03,0.3
3132.47,3129.56,0.03,0.3
3132.48,3129.57,0.03,0.3
3132.49,3129.58,0.03,0.3
3132.5,3129.59,0.03,0.3
3132.51,3129.6,0.03,0.3
3132.52,3129.61,0.03,0.3
3132.53,3129.62,0.03,0.3
3132.54,3129.63,0.03,0.3
3132.55,3129.64,0.03,0.3
3132.56,3129.65,0.03,0.3
3132.57,3129.66,0.03,0.3
3132.58,3129.67,0.03,0.3
3132.59,3129.68,0.03,0.3
3132.6,3129.69,0.03,0.3
3132.61,3129.7,0.03,0.3
3132.62,3129.71,0.03,0.3
3132.63,3129.72,0.03,0.3
3132.64,3129.73,0.03,0.3
3132.65,3129.74,0.03,0.3
3132.66,3129.75,0.03,0.3
3132.67,3129.76,0.03,0.31
3132.68,3129.77,0.03,0.31
3132.69,3129.78,0.03,0.31
3132.7,3129.79,0.03,0.31
3132.71,3129.8,0.03,0.31
3132.72,3129.81,0.03,0.31
3132.73,3129.82,0.03,0.31
3132.74,3129.83,0.03,0.31
3132.75,3129.84,0.03,0.31
3132.76,3129.85,0.03,0.31
3132.77,3129.86,0.03,0.31
3132.78,3129.87,0.03,0.31
3132.79,3129.88,0.03,0.31
3132.8,3129.89,0.03,0.31
3132.81,3129.9,0.03,0.31
3132.82,3129.91,0.03,0.31
3132.83,3129.92,0.03,0.31
3132.84,3129.93,0.03,0.31
3132.85,3129.94,0.03,0.31
3132.86,3129.95,0.03,0.31
3132.87,3129.96,0.03,0.31
3132.88,3129.97,0.03,0.31
3132.89,3129.98,0.03,0.31
3132.9,3129.99,0.03,0.31
3132.91,3130,0.03,0.31
3132.92,3130.01,0.03,0.31
3132.93,3130.02,0.03,0.31
3132.94,3130.03,0.03,0.31
3132.95,3130.04,0.03,0.31
3132.96,3130.05,0.03,0.31
3132.97,3130.06,0.03,0.31
3132.98,3130.07,0.03,0.32
3132.99,3130.08,0.03,0.32
3133,3130.09,0.03,0.32
3133.01,3130.1,0.03,0.32
3133.02,3130.11,0.03,0.32
3133.03,3130.12,0.03,0.32
3133.04,3130.13,0.03,0.32
3133.05,3130.14,0.03,0.32
3133.06,3130.15,0.03,0.32
3133.07,3130.16,0.03,0.32
3133.08,3130.17,0.03,0.32
3133.09,3130.18,0.03,0.32
3133.1,3130.19,0.03,0.32
3133.11,3130.2,0.03,0.32
3133.12,3130.21,0.03,0.32
3133.13,3130.22,0.03,0.32
3133.14,3130.23,0.03,0.32
3133.15,3130.24,0.03,0.32
3133.16,3130.25,0.03,0.32
3133.17,3130.26,0.03,0.32
3133.18,3130.27,0.03,0.32
3133.19,3130.28,0.03,0.32
3133.2,3130.29,0.03,0.32
3133.21,3130.3,0.03,0.32
3133.22,3130.31,0.03,0.32
3133.23,3130.32,0.03,0.32
3133.24,3130.33,0.03,0.32
3133.25,3130.34,0.03,0.32
3133.26,3130.35,0.03,0.32
3133.27,3130.36,0.03,0.32
3133.28,3130.37,0.03,0.32
3133.29,3130.38,0.03,0.33
3133.3,3130.39,0.03,0.33
3133.31,3130.4,0.03,0.33
3133.32,3130.41,0.03,0.33
3133.33,3130.42,0.03,0.33
3133.34,3130.43,0.03,0.33
3133.35,3130.44,0.03,0.33
3133.36,3130.45,0.03,0.33
3133.37,3130.46,0.03,0.33
3133.38,3130.47,0.03,0.33
3133.39,3130.48,0.03,0.33
3133.4,3130.49,0.03,0.33
3133.41,3130.5,0.03,0.33
3133.42,3130.51,0.03,0.33
3133.43,3130.52,0.03,0.33
3133.44,3130.53,0.03,0.33
3133.45,3130.54,0.03,0.33
3133.46,3130.55,0.03,0.33
3133.47,3130.56,0.03,0.33
3133.48,3130.57,0.03,0.33
3133.49,3130.58,0.03,0.33
3133.5,3130.59,0.03,0.33
3133.51,3130.6,0.03,0.33
3133.52,3130.61,0.03,0.33
3133.53,3130.62,0.03,0.33
3133.54,3130.63,0.03,0.33
3133.55,3130.64,0.03,0.33
3133.56,3130.65,0.03,0.33
3133.57,3130.66,0.03,0.33
3133.58,3130.67,0.03,0.33
3133.59,3130.68,0.03,0.34
3133.6,3130.69,0.03,0.34
3133.61,3130.7,0.03,0.34
3133.62,3130.71,0.03,0.34
3133.63,3130.72,0.03,0.34
3133.64,3130.73,0.03,0.34
3133.65,3130.74,0.03,0.34
3133.66,3130.75,0.03,0.34
3133.67,3130.76,0.03,0.34
3133.68,3130.77,0.03,0.34
3133.69,3130.78,0.03,0.34
3133.7,3130.79,0.03,0.34
3133.71,3130.8,0.03,0.34
3133.72,3130.81,0.03,0.34
3133.73,3130.82,0.03,0.34
3133.74,3130.83,0.03,0.34
3133.75,3130.84,0.03,0.34
3133.76,3130.85,0.03,0.34
3133.77,3130.86,0.03,0.34
3133.78,3130.87,0.03,0.34
3133.79,3130.88,0.03,0.34
3133.8,3130.89,0.03,0.34
3133.81,3130.9,0.03,0.34
3133.82,3130.91,0.03,0.34
3133.83,3130.92,0.03,0.34
3133.84,3130.93,0.03,0.34
3133.85,3130.94,0.03,0.34
3133.86,3130.95,0.03,0.34
3133.87,3130.96,0.03,0.34
3133.88,3130.97,0.03,0.34
3133.89,3130.98,0.03,0.35
3133.9,3130.99,0.03,0.35
3133.91,3131,0.03,0.35
3133.92,3131.01,0.03,0.35
3133.93,3131.02,0.03,0.35
3133.94,3131.03,0.03,0.35
3133.95,3131.04,0.03,0.35
3133.96,3131.05,0.03,0.35
3133.97,3131.06,0.03,0.35
3133.98,3131.07,0.03,0.35
3133.99,3131.08,0.03,0.35
3134,3131.09,0.03,0.35
3134.01,3131.1,0.03,0.35
3134.02,3131.11,0.03,0.35
3134.03,3131.12,0.03,0.35
3134.04,3131.13,0.03,0.35
3134.05,3131.14,0.03,0.35
3134.06,3131.15,0.03,0.35
3134.07,3131.16,0.03,0.35
3134.08,3131.17,0.03,0.35
3134.09,3131.18,0.03,0.35
3134.1,3131.19,0.03,0.35
3134.11,3131.2,0.03,0.35
3134.12,3131.21,0.03,0.35
3134.13,3131.22,0.03,0.35
3134.14,3131.23,0.03,0.35
3134.15,3131.24,0.03,0.35
3134.16,3131.25,0.03,0.35
3134.17,3131.26,0.03,0.35
3134.18,3131.27,0.03,0.35
3134.19,3131.28,0.03,0.36
3134.2,3131.29,0.03,0.36
3134.21,3131.3,0.03,0.36
3134.22,3131.31,0.03,0.36
3134.23,3131.32,0.03,0.36
3134.24,3131.33,0.03,0.36
3134.25,3131.34,0.03,0.36
3134.26,3131.35,0.03,0.36
3134.27,3131.36,0.03,0.36
3134.28,3131.37,0.03,0.36
3134.29,3131.38,0.03,0.36
3134.3,3131.39,0.03,0.36
3134.31,3131.4,0.03,0.36
3134.32,3131.41,0.03,0.36
3134.33,3131.42,0.03,0.36
3134.34,3131.43,0.03,0.36
3134.35,3131.44,0.03,0.36
3134.36,3131.45,0.03,0.36
3134.37,3131.46,0.03,0.36
3134.38,3131.47,0.03,0.36
3134.39,3131.48,0.03,0.36
3134.4,3131.49,0.03,0.36
3134.41,3131.5,0.04,0.36
3134.42,3131.51,0.04,0.36
3134.43,3131.52,0.04,0.36
3134.44,3131.53,0.04,0.36
3134.45,3131.54,0.04,0.36
3134.46,3131.55,0.04,0.36
3134.47,3131.56,0.04,0.37
3134.48,3131.57,0.04,0.37
3134.49,3131.58,0.04,0.37
3134.5,3131.59,0.04,0.37
3134.51,3131.6,0.04,0.37
3134.52,3131.61,0.04,0.37
3134.53,3131.62,0.04,0.37
3134.54,3131.63,0.04,0.37
3134.55,3131.64,0.04,0.37
3134.56,3131.65,0.04,0.37
3134.57,3131.66,0.04,0.37
3134.58,3131.67,0.04,0.37
3134.59,3131.68,0.04,0.37
3134.6,3131.69,0.04,0.37
3134.61,3131.7,0.04,0.37
3134.62,3131.71,0.04,0.37
3134.63,3131.72,0.04,0.37
3134.64,3131.73,0.04,0.37
3134.65,3131.74,0.04,0.37
3134.66,3131.75,0.04,0.37
3134.67,3131.76,0.04,0.37
3134.68,3131.77,0.04,0.37
3134.69,3131.78,0.04,0.37
3134.7,3131.79,0.04,0.37
3134.71,3131.8,0.04,0.37
3134.72,3131.81,0.04,0.37
3134.73,3131.82,0.04,0.37
3134.74,3131.83,0.04,0.37
3134.75,3131.84,0.04,0.38
3134.76,3131.85,0.04,0.38
3134.77,3131.86,0.04,0.38
3134.78,3131.87,0.04,0.38
3134.79,3131.88,0.04,0.38
3134.8,3131.89,0.04,0.38
3134.81,3131.9,0.04,0.38
3134.82,3131.91,0.04,0.38
3134.83,3131.92,0.04,0.38
3134.84,3131.93,0.04,0.38
3134.85,3131.94,0.04,0.38
3134.86,3131.95,0.04,0.38
3134.87,3131.96,0.04,0.38
3134.88,3131.97,0.04,0.38
3134.89,3131.98,0.04,0.38
3134.9,3131.99,0.04,0.38
3134.91,3132,0.04,0.38
3134.92,3132.01,0.04,0.38
3134.93,3132.02,0.04,0.38
3134.94,3132.03,0.04,0.38
3134.95,3132.04,0.04,0.38
3134.96,3132.05,0.04,0.38
3134.97,3132.06,0.04,0.38
3134.98,3132.07,0.04,0.38
3134.99,3132.08,0.04,0.38
3135,3132.09,0.04,0.38
3135.01,3132.1,0.04,0.38
3135.02,3132.11,0.04,0.38
3135.03,3132.12,0.04,0.39
3135.04,3132.13,0.04,0.39
3135.05,3132.14,0.04,0.39
3135.06,3132.15,0.04,0.39
3135.07,3132.16,0.04,0.39
3135.08,3132.17,0.04,0.39
3135.09,3132.18,0.04,0.39
3135.1,3132.19,0.04,0.39
3135.11,3132.2,0.04,0.39
3135.12,3132.21,0.04,0.39
3135.13,3132.22,0.04,0.39
3135.14,3132.23,0.04,0.39
3135.15,3132.24,0.04,0.39
3135.16,3132.25,0.04,0.39
3135.17,3132.26,-0.08,0.38
3135.18,3132.27,1.61,0.46
3135.19,3132.28,3.29,0.54
3135.2,3132.29,4.98,0.61
3135.21,3132.3,6.67,0.69
3135.22,3132.31,8.36,0.76
3135.23,3132.32,10.05,0.84
3135.24,3132.33,11.74,0.91
3135.25,3132.34,13.42,0.99
3135.26,3132.35,15.11,1.06
3135.27,3132.36,16.8,1.14
3135.28,3132.37,18.49,1.21
3135.29,3132.38,20.18,1.29
3135.3,3132.39,21.86,1.36
3135.31,3132.4,23.55,1.44
3135.32,3132.41,25.24,1.51
3135.33,3132.42,26.93,1.59
3135.34,3132.43,28.62,1.66
3135.35,3132.44,30.31,1.74
3135.36,3132.45,31.99,1.81
3135.37,3132.46,33.68,1.89
3135.38,3132.47,35.37,1.96
3135.39,3132.48,37.06,2.04
3135.4,3132.49,38.75,2.11
3135.41,3132.5,40.43,2.19
3135.42,3132.51,42.12,2.26
